-0.246841q0 0.951809q0 -1.48813E-6 -0.016887q0 -0.00453365q0 -3.8915E-7	0.0	0.0	0.0
-0.246601q0	0.954489q0	0.000161758	-0.0174493q0 -0.00453316q0 0.0000325036q0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.001246622612627979 -0.00215086	0.00018849626876917488 -0.208087 0.0807554 0.0129162 0.0 0.0 0.0

